trial_global,subtask,trial_in_subtask,image_a,image_b,choice,chosen_image,rt,reward,value_difference,q_value_chosen,q_value_unchosen,learning_progress,psychological_state,true_reward_chosen,learning_rate
2005,4,5,2,1,1,1,0.809186124235117,0.7933530268628658,0.12450427527963587,0.5951036435491575,0.3972742538932185,0.833415452346839,engaged,0.8,0.27
2006,4,6,2,0,0,2,1.8224187383183064,0.0005612425058825476,0.0784678278676626,0.2901617408186378,0.4757420817608811,0.85785715713894,engaged,0.2,0.27
2007,4,7,0,1,0,0,0.632388651631313,0.44073010090297093,0.11936156178827634,0.4662888469292454,0.5951036435491575,0.8935613281638002,engaged,0.5,0.27
2008,4,8,0,2,0,0,0.5591497164830954,0.42943447175803773,0.17612710611060756,0.4563381656330193,0.2901617408186378,0.8904102498865883,engaged,0.5,0.27
2009,4,9,0,1,0,0,0.5056336060656997,0.6672730316293359,0.13876547791613814,0.5132905794520248,0.5951036435491575,0.8870933561211797,engaged,0.5,0.27
2010,4,10,1,2,0,1,0.38474740219362247,0.887345233115413,0.30494190273051963,0.6740088727320465,0.2901617408186378,0.8972171077594983,engaged,0.8,0.27
2011,4,11,0,1,1,1,2.661752553021174,0.810932698296245,0.16071829328002163,0.7109783056343801,0.5132905794520248,0.9235188508204613,engaged,0.8,0.27
2012,4,12,2,0,1,0,0.571859026900819,0.46531360120753895,0.223128838633387,0.5003367953260136,0.2901617408186378,0.9358419951212391,engaged,0.5,0.27
2013,4,13,1,2,1,2,0.9573445590108722,0.41850269286444297,0.4208165648157423,0.3248137978710052,0.7109783056343801,0.9401599231632429,engaged,0.2,0.27
2014,4,14,1,0,0,1,0.9158329940960614,0.9668808081300706,0.21064151030836653,0.7800719813082165,0.5003367953260136,0.9286092374791204,engaged,0.8,0.27
2015,4,15,1,0,1,0,1.2207744542422099,0.5111784631329856,0.2797351859822029,0.503264045633896,0.7800719813082165,0.9516404627037326,engaged,0.5,0.27
2016,4,16,1,0,1,0,1.0091010638063982,0.5242291185802318,0.2768079356743205,0.5089246153294067,0.7800719813082165,0.9506647126011051,engaged,0.5,0.27
2017,4,17,0,1,1,1,0.6694397438487928,0.6481015416444585,0.27114736597880984,0.7444399625990019,0.5089246153294067,0.9487778560359349,engaged,0.8,0.27
2018,4,18,0,2,0,0,0.7171820376615737,0.4663796263333236,0.18411081745840147,0.49743746830046426,0.3248137978710052,0.9369005164661967,engaged,0.5,0.27
2019,4,19,2,1,0,2,0.8959574914212836,0.20268295309248152,0.4196261647279967,0.29183846978080386,0.7444399625990019,0.939021211009487,engaged,0.2,0.27
2020,4,20,1,2,1,2,2.405112022598817,0.18972325385124003,0.45260149281819806,0.2642673614798216,0.7444399625990019,0.9500129870395541,engaged,0.2,0.27
2021,4,21,2,0,1,0,2.4696770296477144,0.48874394708538216,0.23317010682064265,0.4971349337621794,0.2642673614798216,0.9592033564732149,disengaged,0.5,0.034800000000000005
2022,4,22,0,1,1,1,2.2200991068834637,0.7543504390495904,0.24730502883682254,0.7447848471794823,0.4971349337621794,0.9591025116271199,disengaged,0.8,0.034800000000000005
2023,4,23,0,1,0,0,0.2511210577534291,0.5221244703988767,0.24764991341730297,0.49800456963713646,0.7447848471794823,0.9592174731539467,disengaged,0.5,0.034800000000000005
2024,4,24,0,2,1,2,0.26630854990110875,0.3098359748534148,0.23373720815731486,0.2765708870906918,0.49800456963713646,0.9595073517789324,engaged,0.2,0.27
2025,4,25,2,1,0,2,0.4813586437072472,0.21367465026484633,0.46821396008879057,0.2595889031477135,0.7447848471794823,0.955406176575309,engaged,0.2,0.27
2026,4,26,0,1,0,0,0.5866619638431807,0.49033915151431284,0.24678027754234588,0.4959349067439741,0.7447848471794823,0.9610668378896351,engaged,0.5,0.27
2027,4,27,0,1,1,1,0.6596109357371299,0.7886645205892701,0.24884994043550823,0.756632359000125,0.4959349067439741,0.9603769502585809,engaged,0.8,0.27
2028,4,28,0,1,0,0,0.7878241466523774,0.5757432967439632,0.26069745225615093,0.49871223871597375,0.756632359000125,0.9643261208654619,disengaged,0.5,0.034800000000000005
2029,4,29,0,1,1,1,1.2404502458863924,0.8122421924717245,0.2579201202841513,0.7585675812049367,0.49871223871597375,0.9652518981894618,disengaged,0.8,0.034800000000000005
2030,4,30,0,2,0,0,1.0811144755200874,0.45949889285493023,0.23912333556826026,0.49734761428000945,0.2595889031477135,0.9658969722577323,disengaged,0.5,0.034800000000000005
2031,4,31,1,0,0,1,0.7310112986670826,0.597172695942121,0.26121996692492727,0.7529510391977907,0.49734761428000945,0.9654420974457443,disengaged,0.8,0.034800000000000005
2032,4,32,1,0,1,0,0.8933580694158914,0.289781044884846,0.25560342491778126,0.4901242976650578,0.7529510391977907,0.9635699167766956,disengaged,0.5,0.034800000000000005
2033,4,33,0,2,1,2,0.6191861061595738,0.224129696856154,0.23053539451734428,0.2583549227687672,0.4901242976650578,0.9611621445717117,disengaged,0.2,0.034800000000000005
2034,4,34,2,1,1,1,0.9175956542499476,0.7886418131769212,0.4945961164290235,0.7541930781322644,0.2583549227687672,0.9615734713646937,disengaged,0.8,0.034800000000000005
2035,4,35,2,0,1,0,0.9800010511212116,0.49192483294587347,0.23176937489629057,0.49018695629283016,0.2583549227687672,0.9619874843428516,disengaged,0.5,0.034800000000000005
2036,4,36,2,1,0,2,0.703077204931078,0.09974351500024442,0.49583815536349723,0.2528352457784226,0.7541930781322644,0.9620083705521091,disengaged,0.2,0.034800000000000005
2037,4,37,0,2,1,2,1.8934911581336453,0.024221257605792745,0.23735171051440757,0.19110946897181252,0.49018695629283016,0.963848262882224,engaged,0.2,0.27
2038,4,38,1,0,0,1,1.1440149772210046,0.9453051098637261,0.2640061218394343,0.8057933266997591,0.49018695629283016,0.9784965011323024,engaged,0.8,0.27
2039,4,39,2,1,1,1,0.5272507304934104,0.8469039593447465,0.6146838577279465,0.8168931975139057,0.19110946897181252,0.9918343661882946,engaged,0.8,0.27
2040,4,40,1,2,0,1,1.4875388143549995,0.6138605246057995,0.6257837285420931,0.762074375828717,0.19110946897181252,0.9881344092502456,engaged,0.8,0.27
2041,4,41,2,1,1,1,0.921331947102341,0.8575508727756684,0.5709649068569045,0.7878530300043939,0.19110946897181252,0.9811236003644532,engaged,0.8,0.27
2042,4,42,2,0,0,2,0.2,0.18930935099092572,0.29907748732101763,0.19062343711697308,0.49018695629283016,0.9897164850896788,engaged,0.2,0.27
2043,4,43,0,2,0,0,1.3715455221793913,0.5586801850735655,0.2995635191758571,0.5086801280636287,0.19062343711697308,0.989554474471399,engaged,0.5,0.27
2044,4,44,1,0,0,1,0.6067320344131827,0.9816945825205868,0.27917290194076516,0.840190249183766,0.5086801280636287,0.9899321130192461,engaged,0.8,0.27
2045,4,45,1,0,0,1,0.9402905110288512,0.7611050357815214,0.3315101211201372,0.8188372415651599,0.5086801280636287,0.9805843532898595,engaged,0.8,0.27
2046,4,46,0,2,1,2,1.1617097210563132,0.18461912221189647,0.3180566909466557,0.1890022720926024,0.5086801280636287,0.9877020224960615,engaged,0.2,0.27
2047,4,47,2,0,1,0,0.9411289249336597,0.5437320508838583,0.3196778559710263,0.5181441472250907,0.1890022720926024,0.9871616341546046,engaged,0.5,0.27
2048,4,48,2,0,1,0,0.58839299632706,0.5636732763399824,0.3291418751324883,0.5304370120861115,0.1890022720926024,0.9840069611007839,engaged,0.5,0.27
2049,4,49,1,2,0,1,0.706943176098309,0.77323841347929,0.6298349694725576,0.806525557981975,0.1890022720926024,0.9799093394804437,engaged,0.8,0.27
2050,4,50,1,2,1,2,0.2128510469721715,0.27198639579501416,0.6175232858893727,0.21140798549225356,0.806525557981975,0.984013234008172,engaged,0.2,0.27
2051,4,51,0,2,0,0,0.7166804129748205,0.597547031673751,0.3190290265938579,0.5485567173747742,0.21140798549225356,0.9838764814798867,engaged,0.5,0.27
2052,4,52,0,1,1,1,0.3112287554501466,0.8007576659778063,0.2579688406072008,0.8049682271408495,0.5485567173747742,0.9778365797169991,engaged,0.8,0.27
2053,4,53,1,0,0,1,2.3219250965461122,0.5743274894710582,0.2564115097660753,0.7426952279700059,0.5485567173747742,0.9783556899973743,engaged,0.8,0.27
2054,4,54,1,0,0,1,1.910455438448351,0.7358996197476305,0.19413851059523168,0.7424587408038672,0.5485567173747742,0.9609101750343261,disengaged,0.8,0.034800000000000005
2055,4,55,2,0,1,0,0.5152865627087794,0.6435287865518522,0.3371487318825206,0.5518617453821365,0.21140798549225356,0.9608313459789465,disengaged,0.5,0.034800000000000005
2056,4,56,1,0,1,0,4.487393725520664,0.5774582815822452,0.1905969954217307,0.5527525048419003,0.7424587408038672,0.9597296699764923,disengaged,0.5,0.034800000000000005
2057,4,57,0,2,0,0,1.1904736848666109,0.5047362940214035,0.3413445193496467,0.551081540705347,0.21140798549225356,0.9594327501565711,disengaged,0.5,0.034800000000000005
2058,4,58,0,1,1,1,1.6932831119787655,0.7328788924866112,0.19137720009852022,0.7421253620824267,0.551081540705347,0.9599897382020889,disengaged,0.8,0.034800000000000005
2059,4,59,2,1,0,2,2.3805170667892597,0.25789349333942335,0.5307173765901732,0.21302568116533507,0.7421253620824267,0.9598786119616087,disengaged,0.2,0.034800000000000005
2060,4,60,2,1,1,1,2.2143444279326565,0.6790133995871876,0.5290996809170917,0.7399290657875924,0.21302568116533507,0.9593393800705815,disengaged,0.8,0.034800000000000005
2061,4,61,1,0,1,0,0.59204518919961,0.4742608725202247,0.18884752508224545,0.530339960295364,0.7399290657875924,0.9586072813056368,engaged,0.5,0.27
2062,4,62,2,0,1,0,0.781075964216476,0.30178343958594933,0.31731427913002896,0.46862969970382207,0.21302568116533507,0.9655211414422977,engaged,0.5,0.27
2063,4,63,2,1,1,1,1.0509645508450576,0.6545438594755276,0.5269033846222574,0.7168750600833349,0.21302568116533507,0.9651776947753598,engaged,0.8,0.27
2064,4,64,1,2,1,2,0.8598119823488125,0.21635891143662758,0.5038493789179999,0.21392565333858404,0.7168750600833349,0.957493026207274,engaged,0.2,0.27
2065,4,65,1,0,0,1,0.9802681342411492,0.8154648543236626,0.24824536037951284,0.7434943045282234,0.46862969970382207,0.9571930354828576,engaged,0.8,0.27
2066,4,66,2,1,1,1,0.8338497340160068,0.8600065326352362,0.5295686511896394,0.7749526061171168,0.21392565333858404,0.9660661169644871,engaged,0.8,0.27
2067,4,67,0,2,1,2,0.2875040514011085,0.15777650746815197,0.254704046365238,0.19876538395356738,0.46862969970382207,0.9765522174941182,engaged,0.2,0.27
2068,4,68,0,1,1,1,2.1619820614513734,0.7777758929487653,0.30632290641329474,0.7757148935616619,0.46862969970382207,0.9807825632581687,engaged,0.8,0.27
2069,4,69,2,0,1,0,0.8109307292993763,0.7099619225950164,0.2698643157502547,0.5337893998844445,0.19876538395356738,0.9810366590730171,engaged,0.5,0.27
2070,4,70,0,2,1,2,0.2,0.13727727572243975,0.33502401593087716,0.18216359473116292,0.5337893998844445,0.980230292543595,engaged,0.2,0.27
2071,4,71,2,0,1,0,0.6881893776801715,0.4697154572839788,0.35162580515328157,0.5164894353823187,0.18216359473116292,0.9746963628027934,engaged,0.5,0.27
2072,4,72,0,1,1,1,0.6114676573474188,0.8973673506633997,0.25922545817934317,0.808561056979131,0.5164894353823187,0.9804630176368353,engaged,0.8,0.27
2073,4,73,1,2,0,1,1.0508232933201656,0.7850709388256777,0.6263974622479681,0.8022187250776986,0.18216359473116292,0.9857043674565711,engaged,0.8,0.27
2074,4,74,2,1,0,2,0.8338501091074345,0.21384546829759934,0.6200551303465357,0.19071770059410076,0.8022187250776986,0.9878184780903818,engaged,0.2,0.27
2075,4,75,0,1,0,0,0.27936568592677247,0.48712216987799084,0.2857292896953799,0.5085602736961502,0.8022187250776986,0.9906698467113612,engaged,0.5,0.27
2076,4,76,0,2,0,0,0.25324769926910984,0.6304774334043409,0.31784257310204944,0.5414779068173617,0.19071770059410076,0.9933129006067507,engaged,0.5,0.27
2077,4,77,0,1,0,0,0.27006256540251966,0.5405240025549145,0.2607408182603369,0.541220352666501,0.8022187250776986,0.9823403562330135,engaged,0.5,0.27
2078,4,78,0,2,0,0,0.8026350111705617,0.5580319177259551,0.3505026520724003,0.5457594752325536,0.19071770059410076,0.9824262076166337,engaged,0.5,0.27
2079,4,79,2,1,0,2,2.3430606862687293,0.25994410354027536,0.6115010244835979,0.19312677941662765,0.8022187250776986,0.9809131667612828,disengaged,0.2,0.034800000000000005
2080,4,80,2,1,1,1,1.3005178363050631,0.872098915343092,0.609091945661071,0.8046505556989343,0.19312677941662765,0.9817161930354584,disengaged,0.8,0.034800000000000005
2081,4,81,2,1,1,1,1.8719050736224905,0.8720258658832776,0.6115237762823067,0.822841889448707,0.19312677941662765,0.9809055828283799,engaged,0.8,0.27
2082,4,82,1,0,0,1,1.3540691945929848,0.7025832571827778,0.2770824142161533,0.7903720587369061,0.5457594752325536,0.9748418049117891,engaged,0.8,0.27
2083,4,83,2,1,1,1,0.23298888992220995,1.0,0.5972452793202785,0.8469716028779415,0.19312677941662765,0.9792464543069933,engaged,0.8,0.27
2084,4,84,1,2,0,1,0.42020307787321787,0.8788754043885447,0.6538448234613139,0.8555856292858044,0.19312677941662765,0.9667985671020441,engaged,0.8,0.27
2085,4,85,0,1,1,1,1.5310071072642468,0.9155971990115872,0.30982615405325076,0.8717887531117657,0.5457594752325536,0.9639272249660898,engaged,0.8,0.27
2086,4,86,0,1,1,1,0.5542076163441011,0.8798160255257478,0.3260292778792121,0.8739561166635409,0.5457594752325536,0.9585261836907695,engaged,0.8,0.27
2087,4,87,0,1,1,1,0.5131057209785348,0.7000205704968949,0.32819664143098726,0.8269935191985465,0.5457594752325536,0.9578037291735111,engaged,0.8,0.27
2088,4,88,2,1,1,1,2.253645377762778,0.8017983402516576,0.6338667397819189,0.8201908208828865,0.19312677941662765,0.9734579283285092,engaged,0.8,0.27
2089,4,89,2,1,1,1,0.4262551743114414,0.7631534829065806,0.6270640414662589,0.8047907396292839,0.19312677941662765,0.9757254944337291,engaged,0.8,0.27
2090,4,90,1,2,0,1,0.2,0.6903883461402571,0.6116639602126563,0.7739020933872467,0.19312677941662765,0.9808588548515967,engaged,0.8,0.27
2091,4,91,2,1,0,2,0.3213256205472969,0.2790617718839977,0.5807753139706191,0.21632922738281757,0.7739020933872467,0.9737564658571068,engaged,0.2,0.27
2092,4,92,0,1,1,1,1.2974650476477287,0.7201527488812408,0.22814261815469306,0.7720316161984377,0.5457594752325536,0.9706044635906251,disengaged,0.8,0.034800000000000005
2093,4,93,0,2,0,0,0.2,0.6069609412456555,0.32943024784973607,0.5478892862498096,0.21632922738281757,0.9699809711943554,disengaged,0.5,0.034800000000000005
2094,4,94,0,2,1,2,1.0559070671856303,0.038899723211483245,0.331560058866992,0.21015468063765513,0.5478892862498096,0.9692710341886035,disengaged,0.2,0.034800000000000005
2095,4,95,2,1,0,2,0.24966480072004987,0.2533015935965817,0.5618769355607827,0.21165619320862578,0.7720316161984377,0.971329216436991,disengaged,0.2,0.034800000000000005
2096,4,96,2,0,1,0,0.7580133559519423,0.5791008709773219,0.3362330930411838,0.548975449398327,0.21165619320862578,0.9708287122466674,disengaged,0.5,0.034800000000000005
2097,4,97,2,1,1,1,0.8409691823257449,0.9012942884669781,0.5603754229898119,0.7765299571933829,0.21165619320862578,0.9704666578638284,disengaged,0.8,0.034800000000000005
2098,4,98,0,1,1,1,1.1331720374804717,0.8534507548206712,0.22755450779505593,0.7792068009508125,0.548975449398327,0.9719661048621434,disengaged,0.8,0.034800000000000005
2099,4,99,0,1,0,0,2.6788204047679356,0.6155491044877437,0.23023135155248553,0.5512922125954387,0.7792068009508125,0.9728583861146199,disengaged,0.5,0.034800000000000005
2100,4,100,2,0,1,0,0.21953160116674672,0.6527981573639512,0.3396360193868129,0.5548246194733829,0.21165619320862578,0.9720861317155827,disengaged,0.5,0.034800000000000005
2101,4,101,0,1,0,0,1.1922086254194688,0.27540109273136676,0.2243821814774296,0.5451006807427607,0.7792068009508125,0.970908662756268,disengaged,0.5,0.034800000000000005
2102,4,102,1,0,1,0,0.2633369213779167,0.619088853644877,0.23410612020805177,0.5476754691597544,0.7792068009508125,0.9741499756664753,disengaged,0.5,0.034800000000000005
2103,4,103,1,2,1,2,1.8174909950315135,0.10073409845484188,0.5675506077421868,0.2077961043111941,0.7792068009508125,0.9732917128608107,disengaged,0.2,0.034800000000000005
2104,4,104,0,2,0,0,0.5248570356368709,0.41698553690448825,0.3398793648485603,0.5431274595172711,0.2077961043111941,0.9745784091599546,disengaged,0.5,0.034800000000000005
2105,4,105,1,0,1,0,4.181438909302107,0.45465373496306294,0.23607934143354137,0.5400485739027847,0.7792068009508125,0.9760944123741158,disengaged,0.5,0.034800000000000005
2106,4,106,0,1,0,0,1.7148079645185679,0.6014606096175028,0.2391582270480278,0.5421857127456569,0.7792068009508125,0.9771207075789445,disengaged,0.5,0.034800000000000005
2107,4,107,2,1,0,2,2.322548196133993,0.17319255909386716,0.5714106966396184,0.20659190093763113,0.7792068009508125,0.9764083279646538,disengaged,0.2,0.034800000000000005
2108,4,108,1,0,1,0,2.2893793676510654,0.2863101870637858,0.23702108820515566,0.5332812444519277,0.7792068009508125,0.9768097290891748,disengaged,0.5,0.034800000000000005
2109,4,109,1,2,1,2,0.4532498651447603,0.0710649700965644,0.5726149000131814,0.20187556374436202,0.7792068009508125,0.9797778851870845,disengaged,0.2,0.034800000000000005
2110,4,110,2,1,1,1,0.5422911970316926,0.7587668023300944,0.5773312372064505,0.7784954889988115,0.20187556374436202,0.9813499975848409,disengaged,0.8,0.034800000000000005
2111,4,111,0,2,1,2,1.1226086412120664,0.36352986013166044,0.3314056807075657,0.20750113325864,0.5332812444519277,0.9811128936008405,disengaged,0.2,0.034800000000000005
2112,4,112,2,1,0,2,0.861775768899784,0.23298388340631332,0.5709943557401715,0.20838793296377903,0.7784954889988115,0.9792377037627479,disengaged,0.2,0.034800000000000005
2113,4,113,1,0,1,0,1.5820336228578344,0.5277917045294646,0.2452142445468838,0.533090208462626,0.7784954889988115,0.9789421038610349,disengaged,0.5,0.034800000000000005
2114,4,114,1,2,0,1,1.719887385753068,0.9595347011002866,0.5701075560350325,0.7847956535799429,0.20838793296377903,0.9790057825241355,disengaged,0.8,0.034800000000000005
2115,4,115,0,1,0,0,0.7131482117067369,0.5430739933981851,0.25170544511731685,0.5334376441783835,0.7847956535799429,0.9811058373845126,disengaged,0.5,0.034800000000000005
2116,4,116,0,2,1,2,2.1382082771437596,0.39748235928842346,0.32504971121460446,0.21496841899987665,0.5334376441783835,0.9809900254792601,disengaged,0.2,0.034800000000000005
2117,4,117,1,0,0,1,1.553910294166691,0.940990465526892,0.2513580094015594,0.7902312330356966,0.5334376441783835,0.9787965301338942,disengaged,0.8,0.034800000000000005
2118,4,118,0,2,1,2,0.7330836676978952,0.18077456077855666,0.31846922517850684,0.2137784727337747,0.5334376441783835,0.9806083899524788,disengaged,0.2,0.034800000000000005
2119,4,119,1,2,1,2,0.3726244547807386,0.34516457423968994,0.5764527603019219,0.2492527201403718,0.7902312330356966,0.9810050387078462,engaged,0.2,0.27
2120,4,120,0,2,0,0,0.24153724517452718,0.3913428389949493,0.28418492403801165,0.49507204677885625,0.2492527201403718,0.9691802895723138,engaged,0.5,0.27
2121,4,121,2,0,0,2,0.483720635052133,0.09843503752054468,0.24581932663848444,0.20853194583301848,0.49507204677885625,0.9786835198913937,engaged,0.2,0.27
2122,4,122,2,1,1,1,0.2861530149563715,0.8480260592787532,0.5816992872026782,0.8058358361213219,0.20853194583301848,0.9922571113271781,engaged,0.8,0.27
2123,4,123,0,2,1,2,0.4400733588535442,0.4440923965456535,0.28654010094583776,0.2167294495178182,0.49507204677885625,0.9935680882748387,disengaged,0.2,0.034800000000000005
2124,4,124,0,1,1,1,0.3433439152218742,0.6148761423848272,0.3107637893424657,0.7991904387792919,0.49507204677885625,0.990835587046572,disengaged,0.8,0.034800000000000005
2125,4,125,2,0,0,2,0.7596746364769564,0.3406969681933081,0.27834259726103805,0.22104351916772524,0.49507204677885625,0.9925110120134433,disengaged,0.2,0.034800000000000005
2126,4,126,2,0,0,2,1.5831131775882614,0.13500271979860493,0.274028527611131,0.21804929934967987,0.49507204677885625,0.9910729887968076,disengaged,0.2,0.034800000000000005
2127,4,127,1,2,0,1,2.2657199684605267,1.0,0.581141139429612,0.8061786115097725,0.21804929934967987,0.9920710620694894,disengaged,0.8,0.034800000000000005
2128,4,128,0,1,1,1,0.8013322517226975,0.8443892839042887,0.3111065647309163,0.8075083429091017,0.49507204677885625,0.9902813786398013,disengaged,0.8,0.034800000000000005
2129,4,129,1,0,0,1,0.7970278496686544,0.7382629597632546,0.31243629613024543,0.8050986035756262,0.49507204677885625,0.9898381348400249,disengaged,0.8,0.034800000000000005
2130,4,130,1,0,0,1,0.21127610440894584,0.8143202192496383,0.31002655679677,0.8054195158010818,0.49507204677885625,0.9906413812845167,disengaged,0.8,0.034800000000000005
2131,4,131,0,2,1,2,0.2,0.14622298498245612,0.2770227474291764,0.21554974360970047,0.49507204677885625,0.9905344105426982,disengaged,0.2,0.034800000000000005
2132,4,132,2,1,1,1,0.6146288912757375,0.7106413822287834,0.5898697721913814,0.7798294197365613,0.21554974360970047,0.991367595789358,engaged,0.8,0.27
2133,4,133,1,2,0,1,0.33156177076552806,0.8559896700252754,0.5642796761268608,0.8003926873145141,0.21554974360970047,0.9864505743019056,engaged,0.8,0.27
2134,4,134,0,2,0,0,0.8778954179456799,0.37742120104483107,0.2795223031691558,0.46330631843066944,0.21554974360970047,0.9930432052848805,engaged,0.5,0.27
2135,4,135,0,1,0,0,0.3377982774708544,0.45777993151952556,0.33708636888384463,0.4618141939646606,0.8003926873145141,0.9824546291688183,engaged,0.5,0.27
2136,4,136,1,0,0,1,0.808407770408078,0.8917599270259631,0.33857849334985346,0.8250618420366053,0.4618141939646606,0.9819572543468154,engaged,0.8,0.27
2137,4,137,2,1,1,1,1.1175132518573219,0.7917113016125135,0.6095120984269048,0.8160571961221005,0.21554974360970047,0.973734202772785,engaged,0.8,0.27
2138,4,138,0,2,1,2,1.2100973398646369,0.22805000229198327,0.24626445035496014,0.21892481345391682,0.4618141939646606,0.9767357514109533,engaged,0.2,0.27
2139,4,139,1,2,0,1,0.48709712322042426,0.7818354861093767,0.5971323826681837,0.8068173344186651,0.21892481345391682,0.9756107281295477,engaged,0.8,0.27
2140,4,140,2,0,0,2,0.2,0.21331356462499057,0.2428893805107438,0.21740977627010674,0.4618141939646606,0.9786906820306929,engaged,0.2,0.27
2141,4,141,2,1,1,1,2.776115472360052,0.9201966634518294,0.5894075581485584,0.8374297532576195,0.21740977627010674,0.9791956944252963,engaged,0.8,0.27
2142,4,142,2,0,1,0,0.4457838885870147,0.5399004759243853,0.24440441769455387,0.4828974900937863,0.21740977627010674,0.9689915548123115,engaged,0.5,0.27
2143,4,143,1,2,0,1,0.8938223507263746,0.8313363151141769,0.6200199769875128,0.83578452495889,0.21740977627010674,0.9760193201886868,engaged,0.8,0.27
2144,4,144,0,2,1,2,1.1670888713084424,0.30686422195900853,0.2654877138236795,0.24156247660611022,0.4828974900937863,0.9765677296215965,engaged,0.2,0.27
2145,4,145,2,0,1,0,0.8020665461290835,0.5065580971370178,0.24133501348767608,0.4892858539954588,0.24156247660611022,0.9685168295095954,engaged,0.5,0.27
2146,4,146,1,2,0,1,0.4584914892369485,0.882585266982771,0.5942220483527798,0.8484207253053379,0.24156247660611022,0.9706462841434862,engaged,0.8,0.27
2147,4,147,2,0,0,2,0.2,0.0886733731207591,0.2477233773893486,0.2002824186650654,0.4892858539954588,0.966434217361337,engaged,0.2,0.27
2148,4,148,0,1,1,1,1.1921186962046686,0.6891825303515253,0.35913487130987903,0.8054264126678085,0.4892858539954588,0.9801942366750185,engaged,0.8,0.27
2149,4,149,1,0,1,0,3.1262070535657696,0.5403940416068305,0.31614055867234964,0.5030850646505292,0.8054264126678085,0.9945256742208617,engaged,0.5,0.27
2150,4,150,2,0,0,2,0.7801386351619641,0.03149411025824478,0.30280264598546375,0.15470957539522384,0.5030850646505292,0.9970687013388657,engaged,0.2,0.27
2151,4,151,1,2,0,1,0.3111338867369577,0.7011251796671015,0.6507168372725847,0.7772650797576176,0.15470957539522384,0.9820660326922954,engaged,0.8,0.27
2152,4,152,0,2,1,2,1.6054470328114785,0.1405881999437527,0.3483754892553053,0.15089680402332664,0.5030850646505292,0.9762965301674374,engaged,0.2,0.27
2153,4,153,0,1,1,1,1.8256824533937237,0.9810128406135294,0.27418001510708845,0.8322769751887138,0.5030850646505292,0.975025606376805,engaged,0.8,0.27
2154,4,154,0,1,1,1,0.5303003605735725,0.6916818165846206,0.32919191053818464,0.7943162823656086,0.5030850646505292,0.9718449213946946,engaged,0.8,0.27
2155,4,155,2,1,1,1,0.6048831440364671,0.6294629052907256,0.643419478342282,0.7498058705553902,0.15089680402332664,0.9807093405794687,engaged,0.8,0.27
2156,4,156,1,2,1,2,0.49473416869044956,0.20699128374978815,0.5989090665320635,0.16604231354947124,0.7498058705553902,0.9658725366427292,engaged,0.2,0.27
2157,4,157,0,1,0,0,0.42994471311524435,0.5511666300165902,0.246720805904861,0.5160670872993657,0.7498058705553902,0.9709210398181107,engaged,0.5,0.27
2158,4,158,2,0,1,0,1.5233670707270064,0.575695273612782,0.35002477374989444,0.532166697603988,0.16604231354947124,0.9665936989351652,engaged,0.5,0.27
2159,4,159,0,1,0,0,0.7164904808812274,0.550987598290676,0.21763917295140212,0.5372483407893938,0.7498058705553902,0.9612271621669578,engaged,0.5,0.27
2160,4,160,1,2,0,1,1.6667010127386945,0.7825288962070026,0.583763557005919,0.7586410874813255,0.16604231354947124,0.9595332811051559,engaged,0.8,0.27
2161,4,161,0,2,0,0,0.23430988687580812,0.6759812923173678,0.3712060272399225,0.5747062377019467,0.16604231354947124,0.962478353413801,engaged,0.5,0.27
2162,4,162,0,2,1,2,0.8144693597478172,0.2591058020261629,0.4086639241524755,0.19116945543817798,0.5747062377019467,0.9499923877762834,engaged,0.2,0.27
2163,4,163,0,1,1,1,1.9837464732817338,0.9255961235637824,0.1839348497793788,0.8037189472235888,0.5747062377019467,0.9583681017391856,engaged,0.8,0.27
2164,4,164,2,1,1,1,1.0854596732235247,0.6755277203081234,0.6125494917854108,0.7691073159564131,0.19116945543817798,0.9709147568375475,engaged,0.8,0.27
2165,4,165,0,1,1,1,0.7427397738950712,0.93801232895854,0.1944010782544664,0.8147116694669874,0.5747062377019467,0.9618568445642148,engaged,0.8,0.27
2166,4,166,1,0,0,1,2.703146775690326,0.6940682685901487,0.24000543176504063,0.8105132791164734,0.5747062377019467,0.967250516089748,disengaged,0.8,0.034800000000000005
2167,4,167,1,0,0,1,2.702273358352614,0.8824296077685585,0.23580704141452669,0.813015967353566,0.5747062377019467,0.9686499795399193,disengaged,0.8,0.034800000000000005
2168,4,168,0,2,1,2,4.21266178702139,0.04902010915164731,0.38353678226376875,0.18622265818740671,0.5747062377019467,0.967815750127555,disengaged,0.2,0.034800000000000005
2169,4,169,2,0,1,0,0.7626048890958897,0.48728439705432697,0.38848357951454004,0.5716639576474095,0.18622265818740671,0.9661668177106314,disengaged,0.5,0.034800000000000005
2170,4,170,0,1,1,1,1.0146003366836727,0.8184814167612249,0.24135200970615645,0.8132061649929525,0.5716639576474095,0.9671809110621438,disengaged,0.8,0.034800000000000005
2171,4,171,1,2,1,2,3.1449420458444424,0.2565482169680445,0.6269835068055458,0.1886699876329729,0.8132061649929525,0.967117511849015,disengaged,0.2,0.034800000000000005
2172,4,172,0,1,1,1,1.0424294225498842,0.7437284646428328,0.241542207345543,0.7944471858984202,0.5716639576474095,0.9679332883308703,engaged,0.8,0.27
