trial,subtask,trial_in_subtask,psychological_state,choice_correct,rt,chosen_image,was_rewarded,learning_rate,learning_progress
3591,3,591,disengaged,0,1.611596551820899,0,False,0.05600000000000001,0.4392900407253089
3592,3,592,disengaged,0,0.5806853715305801,0,True,0.05600000000000001,0.4835204546302796
3593,3,593,disengaged,0,2.623738174637503,2,False,0.05600000000000001,0.4835204546302796
3594,3,594,disengaged,0,2.1976482016908747,2,False,0.05600000000000001,0.4835204546302796
3595,3,595,disengaged,1,1.639821071118805,1,True,0.05600000000000001,0.4835204546302796
3596,3,596,disengaged,0,2.458320983762567,0,False,0.05600000000000001,0.4564433091709839
3597,3,597,disengaged,0,0.9988484350972552,2,False,0.05600000000000001,0.4564433091709839
3598,3,598,disengaged,0,5.0,2,False,0.05600000000000001,0.4564433091709839
3599,3,599,disengaged,0,5.0,0,False,0.05600000000000001,0.4308824838574088
3600,3,600,disengaged,0,1.4927998899445352,0,True,0.05600000000000001,0.4755837209469819
3601,3,601,disengaged,0,0.5652949358862664,2,False,0.05600000000000001,0.4755837209469819
3602,3,602,disengaged,0,0.6433550121104168,2,False,0.05600000000000001,0.4755837209469819
3603,3,603,disengaged,1,0.8943797777926498,1,False,0.05600000000000001,0.4755837209469819
3604,3,604,disengaged,0,0.2,0,True,0.05600000000000001,0.517781688759539
3605,3,605,disengaged,0,1.747516510449763,2,False,0.05600000000000001,0.517781688759539
3606,3,606,disengaged,1,0.9491222484208701,1,True,0.05600000000000001,0.517781688759539
3607,3,607,disengaged,0,0.5204009580046894,2,False,0.05600000000000001,0.517781688759539
3608,3,608,disengaged,0,0.6600257611774863,2,False,0.05600000000000001,0.517781688759539
3609,3,609,engaged,0,0.7421261284911355,0,True,0.5599999999999999,0.9161305049100772
3610,3,610,engaged,0,0.2,0,False,0.5599999999999999,0.40309742216043404
3611,3,611,engaged,0,0.8487551332019535,0,False,0.5599999999999999,0.36920220844319696
3612,3,612,disengaged,1,0.2,1,False,0.05600000000000001,0.3485268847703779
3613,3,613,disengaged,1,0.5786944880718626,1,True,0.05600000000000001,0.39784003540882473
3614,3,614,disengaged,0,1.4227952360034073,2,False,0.05600000000000001,0.39784003540882473
3615,3,615,disengaged,1,0.9194124632191972,1,True,0.05600000000000001,0.44439164961151856
3616,3,616,disengaged,1,0.8072366680324295,1,False,0.05600000000000001,0.4195057172332735
3617,3,617,disengaged,0,2.0886255671792635,2,False,0.05600000000000001,0.4195057172332735
3618,3,618,disengaged,0,0.2,2,False,0.05600000000000001,0.4195057172332735
3619,3,619,disengaged,1,1.1901688090018359,1,True,0.05600000000000001,0.46484405325379824
3620,3,620,engaged,1,1.6678292152722116,1,True,0.5599999999999999,0.8928379452875513
3621,3,621,engaged,1,0.5555349011978699,1,True,0.5599999999999999,1.0
3622,3,622,engaged,1,0.2,1,True,0.5599999999999999,1.0
3623,3,623,engaged,1,2.0507887441238557,1,True,0.5599999999999999,1.0
3624,3,624,engaged,1,0.9005354362567415,1,True,0.5599999999999999,1.0
3625,3,625,engaged,1,0.32607954529793126,1,True,0.5599999999999999,1.0
3626,3,626,engaged,1,1.1575852695645872,1,True,0.5599999999999999,1.0
3627,3,627,disengaged,1,1.4406815768056063,1,True,0.05600000000000001,1.0
3628,3,628,disengaged,0,1.972371216658325,0,False,0.05600000000000001,1.0
3629,3,629,disengaged,1,1.6777322298810624,1,True,0.05600000000000001,1.0
3630,3,630,disengaged,1,1.0084651556946065,1,True,0.05600000000000001,1.0
3631,3,631,disengaged,0,1.2834053546980577,2,False,0.05600000000000001,1.0
3632,3,632,disengaged,0,1.6016889111173778,2,False,0.05600000000000001,1.0
3633,3,633,disengaged,0,0.24588572129815656,2,False,0.05600000000000001,1.0
3634,3,634,disengaged,1,0.20362532874409,1,True,0.05600000000000001,1.0
3635,3,635,disengaged,0,0.49486649116904663,0,False,0.05600000000000001,1.0
3636,3,636,disengaged,0,0.6490657910773524,0,False,0.05600000000000001,1.0
3637,3,637,disengaged,0,0.41288176224337053,2,False,0.05600000000000001,1.0
3638,3,638,disengaged,0,0.8475438468794605,0,False,0.05600000000000001,1.0
3639,3,639,disengaged,0,1.7922819985961462,2,False,0.05600000000000001,1.0
3640,3,640,disengaged,0,5.0,2,False,0.05600000000000001,1.0
3641,3,641,disengaged,1,3.650537280313933,1,True,0.05600000000000001,1.0
3642,3,642,disengaged,1,2.7223767775929133,1,True,0.05600000000000001,1.0
3643,3,643,disengaged,0,1.1049684814632947,0,False,0.05600000000000001,1.0
3644,3,644,disengaged,0,0.436317578706738,2,False,0.05600000000000001,1.0
3645,3,645,disengaged,0,1.1250517741855335,2,False,0.05600000000000001,1.0
3646,3,646,disengaged,0,1.3919921498001713,0,False,0.05600000000000001,1.0
3647,3,647,disengaged,1,0.7262165346606011,1,True,0.05600000000000001,1.0
3648,3,648,disengaged,0,0.577989224683343,0,False,0.05600000000000001,1.0
3649,3,649,disengaged,0,0.3801026632544441,0,True,0.05600000000000001,1.0
3650,3,650,disengaged,0,1.8531498053781224,2,False,0.05600000000000001,1.0
3651,3,651,disengaged,0,2.552358197106579,2,False,0.05600000000000001,1.0
3652,3,652,disengaged,0,1.8725528518696772,2,False,0.05600000000000001,1.0
3653,3,653,disengaged,0,1.9056395299657867,0,False,0.05600000000000001,1.0
3654,3,654,engaged,1,0.689694366835925,1,False,0.5599999999999999,0.5400950414016235
3655,3,655,engaged,0,1.0898533140910773,2,False,0.5599999999999999,0.5400950414016235
3656,3,656,engaged,1,1.6929682038997462,1,True,0.5599999999999999,0.9259483800725944
3657,3,657,engaged,1,0.47093295957263814,1,True,0.5599999999999999,1.0
3658,3,658,engaged,1,0.7160224466781476,1,True,0.5599999999999999,1.0
3659,3,659,engaged,1,0.8098930596819736,1,True,0.5599999999999999,1.0
3660,3,660,engaged,1,0.8927521055263161,1,True,0.5599999999999999,1.0
3661,3,661,engaged,1,2.1886682287962254,1,True,0.5599999999999999,1.0
3662,3,662,engaged,1,1.410730204528058,1,True,0.5599999999999999,1.0
3663,3,663,engaged,1,1.186732592765163,1,False,0.5599999999999999,0.5398443425317299
3664,3,664,engaged,0,1.246144985478199,0,True,0.5599999999999999,0.7633543641075683
3665,3,665,engaged,0,0.3994287950114158,0,True,0.5599999999999999,1.0
3666,3,666,engaged,0,1.1250780503478375,0,False,0.5599999999999999,0.5398443425317299
3667,3,667,engaged,0,0.9328373986002578,2,False,0.5599999999999999,0.5398443425317299
3668,3,668,engaged,1,0.780071599218531,1,True,0.5599999999999999,0.9258380725698413
3669,3,669,engaged,1,0.5806686310991712,1,False,0.5599999999999999,0.4506402921078126
3670,3,670,engaged,0,0.5895683527731053,0,False,0.5599999999999999,0.40736875193073024
3671,3,671,engaged,1,1.7070135864150968,1,True,0.5599999999999999,0.8675488127054014
3672,3,672,disengaged,1,1.5721230887203776,1,True,0.05600000000000001,0.887796735379487
3673,3,673,disengaged,0,2.052206068941531,2,False,0.05600000000000001,0.887796735379487
3674,3,674,engaged,1,1.6017565389875068,1,True,0.5599999999999999,1.0
3675,3,675,disengaged,1,0.2,1,True,0.05600000000000001,1.0
3676,3,676,disengaged,0,0.39509338054828697,0,True,0.05600000000000001,1.0
3677,3,677,disengaged,0,0.4151049915483321,2,False,0.05600000000000001,1.0
3678,3,678,disengaged,1,1.6129602266578444,1,True,0.05600000000000001,1.0
3679,3,679,engaged,1,0.8851792753745668,1,True,0.5599999999999999,1.0
3680,3,680,engaged,1,0.6502586125081675,1,True,0.5599999999999999,1.0
3681,3,681,engaged,1,1.1252076551628762,1,True,0.5599999999999999,1.0
3682,3,682,engaged,1,0.5556733862046989,1,True,0.5599999999999999,1.0
3683,3,683,engaged,1,0.9746786117065239,1,False,0.5599999999999999,0.5386051860095326
3684,3,684,engaged,0,0.741433456424757,0,False,0.5599999999999999,0.5386051860095326
3685,3,685,engaged,1,1.1948200676719622,1,True,0.5599999999999999,0.9252928437000744
3686,3,686,engaged,1,0.5967031283587482,1,True,0.5599999999999999,1.0
3687,3,687,engaged,1,0.2138757809862608,1,True,0.5599999999999999,1.0
3688,3,688,engaged,1,0.4577081629160586,1,False,0.5599999999999999,0.5149311831896328
3689,3,689,engaged,1,0.3770495906393699,1,True,0.5599999999999999,0.9148762824593185
3690,3,690,engaged,1,0.5610510449733503,1,True,0.5599999999999999,1.0
3691,3,691,engaged,1,0.7507381007045726,1,True,0.5599999999999999,1.0
3692,3,692,engaged,1,1.1509667156031242,1,True,0.5599999999999999,1.0
3693,3,693,engaged,1,0.4398532787457614,1,False,0.5599999999999999,0.5290341851048234
3694,3,694,engaged,1,1.5930104288098967,1,True,0.5599999999999999,0.9210816033020025
3695,3,695,engaged,1,0.5157163732301812,1,True,0.5599999999999999,1.0
3696,3,696,engaged,1,1.6213588189395514,1,True,0.5599999999999999,1.0
3697,3,697,engaged,1,2.3547935319774767,1,False,0.5599999999999999,0.5145724528875635
3698,3,698,disengaged,0,5.0,2,False,0.05600000000000001,0.5145724528875635
3699,3,699,disengaged,0,0.4106286619887526,2,True,0.05600000000000001,0.5145724528875635
3700,3,700,disengaged,0,0.29729646740201876,0,False,0.05600000000000001,0.5145724528875635
3701,3,701,disengaged,0,0.8522376974481367,2,False,0.05600000000000001,0.5145724528875635
3702,3,702,disengaged,0,0.21485692030594616,0,False,0.05600000000000001,0.5145724528875635
3703,3,703,disengaged,0,1.9365244278060383,0,True,0.05600000000000001,0.5145724528875635
3704,3,704,disengaged,0,0.562824076166684,0,True,0.05600000000000001,0.5145724528875635
3705,3,705,disengaged,0,1.3739153840556415,0,False,0.05600000000000001,0.5145724528875635
3706,3,706,disengaged,0,1.0964677701366843,0,True,0.05600000000000001,0.5145724528875635
3707,3,707,disengaged,1,0.3593236564391693,1,True,0.05600000000000001,0.554587051711448
3708,3,708,disengaged,1,0.20355695960890707,1,True,0.05600000000000001,0.5923608330011949
3709,3,709,disengaged,0,1.0720873901643022,0,False,0.05600000000000001,0.5923608330011949
3710,3,710,disengaged,1,2.381215889023835,1,True,0.05600000000000001,0.628019282538716
3711,3,711,disengaged,0,2.3406344046713565,0,False,0.05600000000000001,0.628019282538716
3712,3,712,disengaged,0,1.3736822922443637,2,False,0.05600000000000001,0.628019282538716
3713,3,713,disengaged,0,1.4881835128509622,0,True,0.05600000000000001,0.628019282538716
3714,3,714,disengaged,0,0.2,0,True,0.05600000000000001,0.628019282538716
3715,3,715,disengaged,1,1.1390932238551017,1,True,0.05600000000000001,0.6616808589021359
3716,3,716,disengaged,0,0.30522798192293066,0,False,0.05600000000000001,0.6616808589021359
3717,3,717,disengaged,0,0.683236586654663,0,True,0.05600000000000001,0.6616808589021359
3718,3,718,disengaged,1,3.06407698831003,1,False,0.05600000000000001,0.6246267308036163
3719,3,719,disengaged,0,0.8982423020799255,0,False,0.05600000000000001,0.6246267308036163
3720,3,720,disengaged,0,1.9953459910577216,0,False,0.05600000000000001,0.6246267308036163
3721,3,721,disengaged,1,0.6223488343818574,1,True,0.05600000000000001,0.6584782900642018
3722,3,722,engaged,1,0.5243159376599117,1,True,0.5599999999999999,0.978037009484129
3723,3,723,engaged,1,1.3882311468297999,1,True,0.5599999999999999,1.0
3724,3,724,engaged,1,0.9966861616795422,1,False,0.5599999999999999,0.49220285225271476
3725,3,725,engaged,0,1.2336426654697115,0,True,0.5599999999999999,0.8363536697011437
3726,3,726,engaged,0,0.3171115843255436,0,False,0.5599999999999999,0.49220285225271476
3727,3,727,disengaged,1,1.6436754754940424,1,True,0.05600000000000001,0.5334701487121507
3728,3,728,disengaged,0,0.6211090373760172,2,False,0.05600000000000001,0.5334701487121507
3729,3,729,disengaged,1,4.631817628749145,1,True,0.05600000000000001,0.5724264765698583
3730,3,730,disengaged,1,1.4931802782853894,1,True,0.05600000000000001,0.6092012500675343
3731,3,731,disengaged,0,2.263989383446659,0,False,0.05600000000000001,0.6092012500675343
3732,3,732,disengaged,0,0.7762230632834435,0,True,0.05600000000000001,0.6092012500675343
3733,3,733,disengaged,1,3.01317476021611,1,True,0.05600000000000001,0.6439166362493404
3734,3,734,disengaged,0,1.1907917679503142,2,False,0.05600000000000001,0.6439166362493404
3735,3,735,disengaged,1,0.55688728025353,1,True,0.05600000000000001,0.6766879608049653
3736,3,736,disengaged,0,0.5020832834811381,0,False,0.05600000000000001,0.6766879608049653
3737,3,737,disengaged,0,0.26242592560000993,0,False,0.05600000000000001,0.6766879608049653
3738,3,738,disengaged,0,2.7828378731572836,0,False,0.05600000000000001,0.6766879608049653
3739,3,739,disengaged,0,2.2796504123609282,0,True,0.05600000000000001,0.6766879608049653
3740,3,740,disengaged,1,0.2,1,True,0.05600000000000001,0.7076240911854752
3741,3,741,disengaged,0,0.2,2,False,0.05600000000000001,0.7076240911854752
3742,3,742,disengaged,1,4.313430736789248,1,True,0.05600000000000001,0.7368277982646766
3743,3,743,disengaged,1,5.0,1,True,0.05600000000000001,0.7643960977474427
3744,3,744,disengaged,1,1.7081430209317054,1,True,0.05600000000000001,0.7904205724591739
3745,3,745,disengaged,0,1.162161702210287,0,True,0.05600000000000001,0.7904205724591739
3746,3,746,disengaged,0,0.7671764754021544,0,False,0.05600000000000001,0.7904205724591739
3747,3,747,disengaged,1,0.9757435207692589,1,True,0.05600000000000001,0.8149876765870482
3748,3,748,disengaged,0,1.3662232856573118,0,False,0.05600000000000001,0.8149876765870482
3749,3,749,engaged,1,0.7854286505038489,1,False,0.5599999999999999,0.3842957181510935
3750,3,750,engaged,0,0.41310696533599656,0,False,0.5599999999999999,0.3585945776983013
3751,3,751,engaged,0,0.2,0,True,0.5599999999999999,0.7627062128899317
3752,3,752,disengaged,0,0.4282233348057918,2,False,0.05600000000000001,0.7627062128899317
3753,3,753,disengaged,0,3.0467717582078735,2,False,0.05600000000000001,0.7627062128899317
3754,3,754,disengaged,0,0.8123616160398478,2,False,0.05600000000000001,0.7627062128899317
3755,3,755,disengaged,0,0.23114468801485488,2,False,0.05600000000000001,0.7627062128899317
3756,3,756,disengaged,0,0.253360182898587,0,True,0.05600000000000001,0.7888253211536835
3757,3,757,engaged,0,0.4727627353513323,0,False,0.5599999999999999,0.3585945776983013
3758,3,758,engaged,0,0.9604190151943768,0,False,0.5599999999999999,0.3585945776983013
3759,3,759,engaged,1,0.6286532306374966,1,True,0.5599999999999999,0.8460881760431327
3760,3,760,disengaged,1,0.7585138477713557,1,False,0.05600000000000001,0.7987072381847171
3761,3,761,disengaged,1,1.8103228954569246,1,True,0.05600000000000001,0.822810289031961
3762,3,762,disengaged,1,0.5257447088450796,1,False,0.05600000000000001,0.7767329128461712
3763,3,763,disengaged,1,1.8321744636395818,1,True,0.05600000000000001,0.8020665259123736
3764,3,764,disengaged,0,0.3367704726272417,2,False,0.05600000000000001,0.8020665259123736
3765,3,765,disengaged,1,0.8187638571833531,1,True,0.05600000000000001,0.8259814566468687
3766,3,766,disengaged,0,0.2,0,True,0.05600000000000001,0.8259814566468687
3767,3,767,disengaged,0,2.715206301517466,2,False,0.05600000000000001,0.8259814566468687
3768,3,768,engaged,1,1.03684499404627,1,True,0.5599999999999999,1.0
3769,3,769,engaged,1,0.35696676288384305,1,True,0.5599999999999999,1.0
3770,3,770,engaged,1,0.23558912495986647,1,True,0.5599999999999999,1.0
3771,3,771,engaged,1,0.8069676932331066,1,True,0.5599999999999999,1.0
3772,3,772,engaged,1,3.060148342570695,1,True,0.5599999999999999,1.0
3773,3,773,disengaged,0,0.3282376476973154,0,False,0.05600000000000001,1.0
3774,3,774,disengaged,1,1.5072378663738313,1,True,0.05600000000000001,1.0
3775,3,775,disengaged,1,0.9448915360010853,1,True,0.05600000000000001,1.0
3776,3,776,disengaged,0,1.1320585332488098,2,False,0.05600000000000001,1.0
3777,3,777,disengaged,0,0.2,2,False,0.05600000000000001,1.0
3778,3,778,disengaged,0,2.032930719814792,0,False,0.05600000000000001,1.0
3779,3,779,disengaged,1,4.384988285487486,1,True,0.05600000000000001,1.0
3780,3,780,disengaged,0,1.1122782713221289,0,False,0.05600000000000001,1.0
3781,3,781,disengaged,1,2.382694244900897,1,True,0.05600000000000001,1.0
3782,3,782,disengaged,0,0.9814102277842685,0,True,0.05600000000000001,1.0
3783,3,783,disengaged,0,0.39760038645824797,2,False,0.05600000000000001,1.0
3784,3,784,disengaged,0,1.0651190661269907,2,False,0.05600000000000001,1.0
3785,3,785,disengaged,1,0.2,1,True,0.05600000000000001,1.0
3786,3,786,disengaged,0,1.3733512762373121,0,False,0.05600000000000001,1.0
3787,3,787,disengaged,1,0.307227250588937,1,True,0.05600000000000001,1.0
3788,3,788,disengaged,0,3.197657639403941,2,False,0.05600000000000001,1.0
3789,3,789,disengaged,1,1.4403349717612415,1,False,0.05600000000000001,1.0
3790,3,790,engaged,1,0.2,1,True,0.5599999999999999,1.0
3791,3,791,engaged,1,0.4555940969669935,1,True,0.5599999999999999,1.0
3792,3,792,engaged,1,1.3030299544829713,1,True,0.5599999999999999,1.0
3793,3,793,engaged,1,1.5481188854399113,1,False,0.5599999999999999,0.538065991383631
3794,3,794,engaged,0,2.370767524880733,0,False,0.5599999999999999,0.538065991383631
3795,3,795,engaged,1,1.7173019090577233,1,True,0.5599999999999999,0.9250555980646777
3796,3,796,engaged,1,1.0409996701428792,1,True,0.5599999999999999,1.0
3797,3,797,engaged,1,0.5595116887336106,1,True,0.5599999999999999,1.0
3798,3,798,engaged,1,1.5386836473733596,1,True,0.5599999999999999,1.0
3799,3,799,engaged,1,0.6397669310750428,1,True,0.5599999999999999,1.0
3800,3,800,engaged,1,1.1676790347000838,1,True,0.5599999999999999,1.0
3801,3,801,engaged,1,0.7972531482789603,1,True,0.5599999999999999,1.0
3802,3,802,engaged,1,0.288325166855266,1,False,0.5599999999999999,0.5398414920768899
3803,3,803,engaged,1,1.385018768223512,1,True,0.5599999999999999,0.9258368183697117
3804,3,804,engaged,1,0.47239637552082,1,True,0.5599999999999999,1.0
3805,3,805,engaged,1,1.8474079785211217,1,True,0.5599999999999999,1.0
3806,3,806,engaged,1,0.918632214166702,1,True,0.5599999999999999,1.0
3807,3,807,engaged,1,0.2,1,True,0.5599999999999999,1.0
3808,3,808,engaged,1,0.5391768695195496,1,True,0.5599999999999999,1.0
3809,3,809,engaged,1,0.6576375481348523,1,False,0.5599999999999999,0.5386115889167753
3810,3,810,engaged,1,0.7213001467418598,1,True,0.5599999999999999,0.9252956609792613
3811,3,811,engaged,1,0.21267007972400773,1,True,0.5599999999999999,1.0
3812,3,812,engaged,1,0.5330823059630698,1,False,0.5599999999999999,0.48199212718217227
3813,3,813,disengaged,0,2.0822111370253578,0,False,0.05600000000000001,0.48199212718217227
3814,3,814,engaged,1,0.46219823337256943,1,False,0.5599999999999999,0.21207653596015583
3815,3,815,engaged,1,0.46976612214321567,1,False,0.5599999999999999,0.09331367582246856
3816,3,816,engaged,0,0.280970215861366,0,False,0.5599999999999999,0.09331367582246856
3817,3,817,engaged,1,1.5823123465556943,1,True,0.5599999999999999,0.7293645792177663
3818,3,818,engaged,1,0.6809047616162918,1,True,0.5599999999999999,1.0
3819,3,819,disengaged,0,0.4655676634637436,2,False,0.05600000000000001,1.0
3820,3,820,disengaged,1,0.6844914385023133,1,True,0.05600000000000001,1.0
3821,3,821,disengaged,0,2.357058475794396,0,False,0.05600000000000001,1.0
3822,3,822,disengaged,0,0.5772930485209444,2,False,0.05600000000000001,1.0
3823,3,823,disengaged,0,1.4778692869399903,2,False,0.05600000000000001,1.0
3824,3,824,engaged,1,0.2,1,True,0.5599999999999999,1.0
3825,3,825,engaged,1,0.5090269170788749,1,False,0.5599999999999999,0.5006252097547842
3826,3,826,engaged,1,2.6804538751094764,1,True,0.5599999999999999,0.9085816541479852
3827,3,827,engaged,1,0.6109574646059218,1,True,0.5599999999999999,1.0
3828,3,828,engaged,1,0.6013893122789158,1,True,0.5599999999999999,1.0
3829,3,829,engaged,1,0.6757599320305793,1,True,0.5599999999999999,1.0
3830,3,830,engaged,1,0.6751048184127726,1,False,0.5599999999999999,0.5287982563928715
3831,3,831,engaged,1,1.044015983045058,1,True,0.5599999999999999,0.9209777946687435
3832,3,832,engaged,1,1.0757620252145714,1,True,0.5599999999999999,1.0
3833,3,833,engaged,1,0.6938166579006847,1,True,0.5599999999999999,1.0
3834,3,834,engaged,1,0.9306277565797342,1,True,0.5599999999999999,1.0
3835,3,835,engaged,1,0.5453654845277565,1,True,0.5599999999999999,1.0
3836,3,836,engaged,1,1.6298616928968657,1,True,0.5599999999999999,1.0
3837,3,837,engaged,1,1.2607069999817475,1,True,0.5599999999999999,1.0
3838,3,838,disengaged,1,1.5669235657667955,1,True,0.05600000000000001,1.0
3839,3,839,disengaged,0,0.20402228683408175,0,True,0.05600000000000001,1.0
3840,3,840,disengaged,0,0.30841159061801715,2,False,0.05600000000000001,1.0
3841,3,841,disengaged,0,2.4930634961150937,0,False,0.05600000000000001,1.0
3842,3,842,disengaged,0,2.313993157624865,0,False,0.05600000000000001,1.0
3843,3,843,disengaged,0,1.6180099384546813,2,False,0.05600000000000001,1.0
3844,3,844,disengaged,0,0.529630990265215,2,False,0.05600000000000001,1.0
3845,3,845,disengaged,1,3.424198106470855,1,True,0.05600000000000001,1.0
3846,3,846,disengaged,1,0.99392548733479,1,False,0.05600000000000001,1.0
3847,3,847,disengaged,1,0.8265650538713769,1,True,0.05600000000000001,1.0
3848,3,848,disengaged,0,0.4151549079660699,2,False,0.05600000000000001,1.0
3849,3,849,disengaged,0,2.368458529748832,2,False,0.05600000000000001,1.0
3850,3,850,disengaged,0,3.8106607324688877,0,False,0.05600000000000001,1.0
3851,3,851,disengaged,0,1.2337085009128177,2,False,0.05600000000000001,1.0
3852,3,852,disengaged,0,1.2243341082002792,0,True,0.05600000000000001,1.0
3853,3,853,disengaged,1,0.24198736102414842,1,True,0.05600000000000001,1.0
3854,3,854,disengaged,0,0.2,0,False,0.05600000000000001,1.0
3855,3,855,disengaged,1,0.4872423662636025,1,False,0.05600000000000001,1.0
3856,3,856,disengaged,1,2.7460414534027606,1,True,0.05600000000000001,1.0
3857,3,857,disengaged,0,2.221102422130608,0,False,0.05600000000000001,1.0
3858,3,858,disengaged,0,1.4224405728528497,0,False,0.05600000000000001,1.0
3859,3,859,disengaged,0,1.1127778006923512,2,False,0.05600000000000001,1.0
3860,3,860,disengaged,0,2.7948551432182165,0,False,0.05600000000000001,1.0
3861,3,861,disengaged,1,2.205684423281344,1,True,0.05600000000000001,1.0
3862,3,862,disengaged,1,0.8112320794727272,1,True,0.05600000000000001,1.0
3863,3,863,disengaged,0,1.6441776363765765,2,False,0.05600000000000001,1.0
3864,3,864,engaged,1,1.6550513478106774,1,True,0.5599999999999999,1.0
3865,3,865,engaged,1,0.4458900828491192,1,True,0.5599999999999999,1.0
3866,3,866,engaged,1,2.201553752662335,1,True,0.5599999999999999,1.0
3867,3,867,engaged,1,0.4361968286456756,1,True,0.5599999999999999,1.0
3868,3,868,engaged,0,0.2115296488394072,0,False,0.5599999999999999,1.0
3869,3,869,engaged,1,1.1078290801549693,1,True,0.5599999999999999,1.0
3870,3,870,engaged,1,0.2456933555131219,1,True,0.5599999999999999,1.0
3871,3,871,engaged,1,0.9635658296639061,1,True,0.5599999999999999,1.0
3872,3,872,engaged,1,1.1992597357079455,1,True,0.5599999999999999,1.0
3873,3,873,engaged,1,0.2,1,True,0.5599999999999999,1.0
3874,3,874,engaged,1,0.7351189802706225,1,True,0.5599999999999999,1.0
3875,3,875,engaged,1,0.8056177060649518,1,True,0.5599999999999999,1.0
3876,3,876,engaged,1,0.8050835505133545,1,True,0.5599999999999999,1.0
3877,3,877,engaged,1,0.6177880352314553,1,False,0.5599999999999999,0.5408097977943825
3878,3,878,engaged,0,1.099593337405455,2,True,0.5599999999999999,0.6946964738166542
3879,3,879,engaged,0,1.5342697365414482,2,False,0.5599999999999999,0.5408097977943825
3880,3,880,engaged,1,0.8811103135550412,1,True,0.5599999999999999,0.9262628728854084
3881,3,881,engaged,1,0.6604377861900891,1,True,0.5599999999999999,1.0
3882,3,882,disengaged,0,0.2,0,False,0.05600000000000001,1.0
3883,3,883,engaged,1,0.7497561676190175,1,True,0.5599999999999999,1.0
3884,3,884,engaged,1,0.33958432850414805,1,True,0.5599999999999999,1.0
3885,3,885,engaged,1,1.8064974347431955,1,False,0.5599999999999999,0.52946096544512
3886,3,886,engaged,1,0.2,1,True,0.5599999999999999,0.921269386651733
3887,3,887,engaged,1,0.35994876583175167,1,True,0.5599999999999999,1.0
3888,3,888,engaged,1,0.9163138601088362,1,True,0.5599999999999999,1.0
3889,3,889,engaged,1,0.9171030135567498,1,True,0.5599999999999999,1.0
3890,3,890,engaged,1,1.0286350532102222,1,True,0.5599999999999999,1.0
3891,3,891,engaged,1,1.4451579630869762,1,True,0.5599999999999999,1.0
3892,3,892,disengaged,0,3.547957552404261,0,False,0.05600000000000001,1.0
3893,3,893,disengaged,0,2.46810450426756,2,False,0.05600000000000001,1.0
3894,3,894,disengaged,0,1.1530273200663956,0,True,0.05600000000000001,1.0
3895,3,895,disengaged,0,0.7278400568662234,2,False,0.05600000000000001,1.0
3896,3,896,disengaged,1,0.4602421295134889,1,True,0.05600000000000001,1.0
3897,3,897,disengaged,1,1.6903013329743888,1,True,0.05600000000000001,1.0
3898,3,898,disengaged,1,4.773387994761509,1,True,0.05600000000000001,1.0
3899,3,899,disengaged,0,2.000218581661968,2,False,0.05600000000000001,1.0
3900,3,900,disengaged,1,0.674379718768269,1,True,0.05600000000000001,1.0
3901,3,901,disengaged,1,0.2,1,True,0.05600000000000001,1.0
3902,3,902,disengaged,0,0.2698891391171691,2,False,0.05600000000000001,1.0
3903,3,903,disengaged,0,1.007565244864173,2,False,0.05600000000000001,1.0
3904,3,904,engaged,1,0.5396251285725814,1,True,0.5599999999999999,1.0
3905,3,905,engaged,1,1.644567971360726,1,True,0.5599999999999999,1.0
3906,3,906,engaged,1,0.3065299930609048,1,True,0.5599999999999999,1.0
3907,3,907,engaged,1,1.0931981202606764,1,True,0.5599999999999999,1.0
3908,3,908,engaged,1,0.2,1,False,0.5599999999999999,0.5407495324999572
3909,3,909,engaged,1,2.111699780638429,1,True,0.5599999999999999,0.9262363561558613
3910,3,910,engaged,1,0.2084756477634268,1,True,0.5599999999999999,1.0
3911,3,911,disengaged,0,0.5333240461000013,2,False,0.05600000000000001,1.0
3912,3,912,disengaged,0,1.0349468686980006,0,True,0.05600000000000001,1.0
3913,3,913,engaged,1,0.2,1,True,0.5599999999999999,1.0
3914,3,914,disengaged,0,0.7492989313665902,0,False,0.05600000000000001,1.0
3915,3,915,disengaged,0,0.3544671945107568,0,False,0.05600000000000001,1.0
3916,3,916,disengaged,0,3.2821469288189946,0,False,0.05600000000000001,1.0
3917,3,917,disengaged,0,4.820765414443281,2,False,0.05600000000000001,1.0
3918,3,918,disengaged,0,1.839018291611401,0,True,0.05600000000000001,1.0
3919,3,919,disengaged,0,2.3586899668050885,0,False,0.05600000000000001,1.0
3920,3,920,disengaged,0,1.2349872644204487,0,False,0.05600000000000001,1.0
3921,3,921,engaged,1,0.7290697352936315,1,True,0.5599999999999999,1.0
3922,3,922,engaged,1,1.8980648643734384,1,True,0.5599999999999999,1.0
3923,3,923,engaged,1,0.31842388710379843,1,True,0.5599999999999999,1.0
3924,3,924,engaged,1,0.2534302239281064,1,True,0.5599999999999999,1.0
3925,3,925,engaged,1,0.668691909504461,1,True,0.5599999999999999,1.0
3926,3,926,engaged,1,2.6661489422142894,1,True,0.5599999999999999,1.0
3927,3,927,engaged,1,0.8153767267281496,1,True,0.5599999999999999,1.0
3928,3,928,engaged,1,1.1252324848357311,1,True,0.5599999999999999,1.0
3929,3,929,engaged,1,0.29986065310100235,1,True,0.5599999999999999,1.0
